nr,year,black,exper,hisp,hours,married,educ,union,lwage,expersq,occupation,id
5599,1985,0,7,0,1870,1,14,0,1.872391,49,1,325
5599,1986,0,8,0,2005,1,14,0,1.782618,64,2,325
5599,1987,0,9,0,2080,1,14,0,1.822239,81,1,325
5650,1980,0,2,0,1634,0,11,0,1.178511,4,7,326
5650,1981,0,3,0,1920,0,11,1,1.427116,9,7,326
5650,1982,0,4,0,1895,0,11,0,1.426978,16,6,326
5650,1983,0,5,0,2508,0,11,1,1.656075,25,6,326
5650,1984,0,6,0,2242,0,11,0,1.8794799999999998,36,7,326
5650,1985,0,7,0,2112,1,11,0,1.632911,49,7,326
5650,1986,0,8,0,2080,1,11,0,1.784046,64,6,326
5650,1987,0,9,0,2620,1,11,1,1.581482,81,5,326
5660,1980,0,2,0,2448,1,12,0,1.8456830000000002,4,5,327
5660,1981,0,3,0,2395,1,12,0,1.785477,9,5,327
5660,1982,0,4,0,2629,1,12,0,2.006314,16,3,327
5660,1983,0,5,0,2390,1,12,0,1.9493900000000002,25,3,327
5660,1984,0,6,0,2140,1,12,0,2.017014,36,3,327
5660,1985,0,7,0,2470,0,12,0,1.9579060000000001,49,3,327
5660,1986,0,8,0,2415,0,12,0,1.983336,64,3,327
5660,1987,0,9,0,2340,0,12,0,2.0309779999999997,81,3,327
5665,1980,0,3,0,2203,0,14,0,1.429768,9,3,328
5665,1981,0,4,0,1864,0,14,0,1.294198,16,2,328
5665,1982,0,5,0,2080,0,14,0,1.585143,25,2,328
5665,1983,0,6,0,2480,0,14,1,1.34188,36,2,328
5665,1984,0,7,0,2190,0,14,1,1.256319,49,2,328
5665,1985,0,8,0,2490,0,14,0,1.180582,64,2,328
5665,1986,0,9,0,2478,0,14,0,1.165345,81,2,328
5665,1987,0,10,0,3200,0,14,1,1.276145,100,6,328
5666,1980,0,1,0,1490,0,14,0,1.676231,1,5,329
5666,1981,0,2,0,1605,0,14,0,1.5009569999999999,4,8,329
5666,1982,0,3,0,2080,1,14,0,1.6905029999999999,9,2,329
5666,1983,0,4,0,2200,1,14,0,1.6693209999999998,16,2,329
5666,1984,0,5,0,2600,1,14,0,1.6825459999999999,25,3,329
5666,1985,0,6,0,2600,1,14,0,1.910543,36,3,329
5666,1986,0,7,0,2415,1,14,0,1.8842450000000002,49,3,329
5666,1987,0,8,0,2495,1,14,0,2.189984,64,3,329
5698,1980,0,4,0,1915,0,12,0,1.712971,16,4,330
5698,1981,0,5,0,1440,1,12,0,1.810109,25,4,330
5698,1982,0,6,0,2080,1,12,1,1.46736,36,4,330
5698,1983,0,7,0,1920,1,12,1,1.7409139999999999,49,4,330
5698,1984,0,8,0,2080,1,12,1,1.7133180000000001,64,4,330
5698,1985,0,9,0,2080,1,12,1,2.133687,81,4,330
5698,1986,0,10,0,2080,1,12,1,2.074398,100,4,330
5698,1987,0,11,0,2080,1,12,1,2.112393,121,4,330
5699,1980,0,2,0,2272,0,13,0,1.829711,4,4,331
5699,1981,0,3,0,2080,1,13,0,1.9348599999999998,9,6,331
5699,1982,0,4,0,1400,1,13,0,1.863256,16,3,331
5699,1983,0,5,0,1227,1,13,0,1.560059,25,4,331
5699,1984,0,6,0,2236,1,13,0,1.928679,36,3,331
5699,1985,0,7,0,2236,1,13,0,1.981323,49,2,331
5699,1986,0,8,0,2113,1,13,0,2.058657,64,4,331
5699,1987,0,9,0,2080,1,13,0,2.148761,81,4,331
5731,1980,0,3,1,2098,1,11,1,1.204926,9,6,332
5731,1981,0,4,1,2080,1,11,0,1.01857,16,5,332
5731,1982,0,5,1,2080,1,11,0,1.314597,25,7,332
5731,1983,0,6,1,2080,1,11,0,1.470518,36,4,332
5731,1984,0,7,1,2080,1,11,0,1.445478,49,4,332
5731,1985,0,8,1,2080,1,11,0,1.7088029999999998,64,4,332
5731,1986,0,9,1,2080,1,11,0,2.381883,81,4,332
5731,1987,0,10,1,2080,1,11,1,1.589145,100,7,332
5750,1980,0,5,1,1240,1,11,1,1.048965,25,6,333
5750,1981,0,6,1,2674,1,11,1,1.2781879999999999,36,4,333
5750,1982,0,7,1,2136,1,11,0,1.663936,49,4,333
5750,1983,0,8,1,2272,1,11,1,1.637118,64,4,333
5750,1984,0,9,1,2100,1,11,1,1.844827,81,2,333
5750,1985,0,10,1,2080,1,11,0,1.9201119999999998,100,2,333
5750,1986,0,11,1,2080,1,11,0,2.3212580000000003,121,4,333
5750,1987,0,12,1,2080,1,11,0,2.074653,144,2,333
5755,1980,0,4,1,1924,1,10,1,1.302818,16,9,334
5755,1981,0,5,1,2000,1,10,0,1.3862940000000001,25,9,334
5755,1982,0,6,1,2080,1,10,0,1.134215,36,7,334
5755,1983,0,7,1,2080,1,10,0,1.843193,49,5,334
5755,1984,0,8,1,2080,1,10,0,1.95448,64,5,334
5755,1985,0,9,1,2080,1,10,0,1.9201119999999998,81,5,334
5755,1986,0,10,1,2080,1,10,1,1.923575,100,5,334
5755,1987,0,11,1,2080,1,10,0,1.9075990000000003,121,5,334
5772,1980,0,4,1,3870,1,9,0,-0.8876854999999999,16,6,335
5772,1981,0,5,1,2800,1,9,0,1.2321440000000001,25,7,335
5772,1982,0,6,1,3315,1,9,0,1.349577,36,6,335
5772,1983,0,7,1,2588,1,9,0,1.624676,49,6,335
5772,1984,0,8,1,2604,1,9,0,1.629716,64,7,335
5772,1985,0,9,1,1230,1,9,0,2.345383,81,6,335
5772,1986,0,10,1,3684,1,9,0,0.9919415000000001,100,6,335
5772,1987,0,11,1,2256,1,9,0,1.5685440000000002,121,6,335
5816,1980,0,3,1,2252,0,12,0,1.268728,9,6,336
5816,1981,0,4,1,2288,0,12,0,1.588236,16,6,336
5816,1982,0,5,1,2288,0,12,0,1.363681,25,6,336
5816,1983,0,6,1,2288,1,12,0,1.457234,36,6,336
5816,1984,0,7,1,2112,1,12,0,1.379597,49,4,336
5816,1985,0,8,1,1865,1,12,0,1.0809959999999998,64,6,336
5816,1986,0,9,1,2000,1,12,0,1.37965,81,5,336
5816,1987,0,10,1,2080,1,12,0,1.455614,100,5,336
5823,1980,0,3,1,2288,0,11,0,1.129546,9,7,337
5823,1981,0,4,1,2288,0,11,0,0.9640814,16,6,337
5823,1982,0,5,1,2136,0,11,1,1.258171,25,5,337
5823,1983,0,6,1,2080,0,11,0,1.150046,36,6,337
5823,1984,0,7,1,2080,0,11,0,1.474907,49,6,337
5823,1985,0,8,1,2080,0,11,0,1.5146469999999999,64,6,337
5823,1986,0,9,1,2576,0,11,0,1.28071,81,6,337
5823,1987,0,10,1,2650,0,11,0,1.213422,100,6,337
5851,1980,0,1,1,1213,0,13,0,-1.1138219999999999,1,7,338
5851,1981,0,2,1,797,0,13,0,1.501593,4,7,338
5851,1982,0,3,1,1160,0,13,0,1.1758389999999999,9,5,338
5851,1983,0,4,1,2020,0,13,0,1.4916909999999999,16,5,338
5851,1984,0,5,1,2080,0,13,0,1.864868,25,5,338
5851,1985,0,6,1,2430,0,13,0,1.764589,36,5,338
5851,1986,0,7,1,2160,0,13,0,1.8135139999999998,49,2,338
5851,1987,0,8,1,2080,0,13,0,1.9520509999999998,64,7,338
5857,1980,0,2,1,2292,0,12,0,0.43465190000000004,4,6,339
5857,1981,0,3,1,2452,0,12,0,1.7703240000000002,9,6,339
5857,1982,0,4,1,1840,0,12,0,1.813106,16,6,339
5857,1983,0,5,1,2080,0,12,0,1.843193,25,6,339
5857,1984,0,6,1,2080,0,12,0,1.854397,36,6,339
5857,1985,0,7,1,2080,0,12,0,1.8200290000000001,49,6,339
5857,1986,0,8,1,2830,0,12,0,1.6386560000000001,64,5,339
5857,1987,0,9,1,2620,0,12,0,1.881587,81,6,339
5859,1980,0,2,0,980,1,15,0,1.222404,4,1,340
5859,1981,0,3,0,2040,1,15,0,2.322003,9,1,340
5859,1982,0,4,0,1958,1,15,0,1.870034,16,1,340
5859,1983,0,5,0,2134,1,15,0,1.124416,25,3,340
5859,1984,0,6,0,2324,1,15,0,1.363985,36,3,340
5859,1985,0,7,0,2208,1,15,0,1.8116029999999999,49,2,340
5859,1986,0,8,0,2096,1,15,0,1.843592,64,2,340
5859,1987,0,9,0,2144,1,15,0,1.781983,81,2,340
6016,1980,0,2,1,2080,0,12,0,1.8567919999999998,4,6,341
6016,1981,0,3,1,2080,0,12,0,1.824611,9,4,341
6016,1982,0,4,1,2000,0,12,0,1.88707,16,7,341
6016,1983,0,5,1,2080,0,12,0,1.928351,25,7,341
6016,1984,0,6,1,2080,0,12,0,2.088012,36,7,341
6016,1985,0,7,1,2080,0,12,0,2.053644,49,7,341
6016,1986,0,8,1,2080,0,12,0,2.113619,64,7,341
6016,1987,0,9,1,2080,0,12,0,2.148761,81,4,341
6020,1980,1,4,0,1596,0,10,0,0.676384,16,6,342
6020,1981,1,5,0,2277,0,10,0,0.5407809,25,7,342
6020,1982,1,6,0,2784,0,10,0,0.1950097,36,6,342
6020,1983,1,7,0,3485,0,10,0,0.3826314,49,3,342
6020,1984,1,8,0,2310,0,10,0,1.104257,64,6,342
6020,1985,1,9,0,2340,0,10,0,1.066374,81,6,342
6020,1986,1,10,0,2925,0,10,0,1.202443,100,6,342
6020,1987,1,11,0,3110,0,10,0,1.046191,121,4,342
6025,1980,1,3,0,1632,0,10,0,0.7742705,9,9,343
6025,1981,1,4,0,1198,0,10,0,0.2893501,16,9,343
6025,1982,1,5,0,2126,0,10,0,0.906489,25,9,343
6025,1983,1,6,0,2080,1,10,1,0.3391157,36,9,343
6025,1984,1,7,0,2080,1,10,1,1.212543,49,9,343
6025,1985,1,8,0,1504,1,10,1,1.502415,64,9,343
6025,1986,1,9,0,2770,0,10,0,1.277093,81,6,343
6025,1987,1,10,0,3084,0,10,1,-0.19100870000000003,100,6,343
6056,1980,1,2,0,2080,0,12,0,1.091325,4,4,344
6056,1981,1,3,0,2295,0,12,0,0.9202046,9,4,344
6056,1982,1,4,0,2340,0,12,0,1.061895,16,2,344
6056,1983,1,5,0,2340,0,12,0,1.214584,25,4,344
6056,1984,1,6,0,2340,0,12,0,1.357124,36,2,344
6056,1985,1,7,0,1445,0,12,0,0.42065509999999995,49,3,344
6056,1986,1,8,0,2080,0,12,0,1.2683959999999999,64,4,344
6056,1987,1,9,0,2080,0,12,0,1.3805049999999999,81,4,344
6094,1980,1,4,0,2600,0,13,1,1.761349,16,2,345
6094,1981,1,5,0,2600,0,13,0,1.9123869999999998,25,2,345
6094,1982,1,6,0,3460,0,13,0,1.459234,36,9,345
6094,1983,1,7,0,3321,1,13,0,1.3181370000000001,49,2,345
6094,1984,1,8,0,3218,1,13,0,1.3067790000000001,64,2,345
6094,1985,1,9,0,2632,1,13,1,1.684736,81,9,345
6094,1986,1,10,0,2547,1,13,0,1.7575610000000002,100,2,345
6094,1987,1,11,0,3021,1,13,0,1.5343790000000002,121,2,345
6186,1980,1,2,0,2132,0,12,0,1.19087,4,6,346
6186,1981,1,3,0,2171,0,12,0,1.7489400000000002,9,5,346
6186,1982,1,4,0,2092,1,12,0,1.894471,16,9,346
6186,1983,1,5,0,2080,1,12,0,1.7254099999999999,25,5,346
6186,1984,1,6,0,2295,1,12,0,1.6448060000000002,36,5,346
6186,1985,1,7,0,2110,1,12,0,1.751642,49,1,346
6186,1986,1,8,0,2080,1,12,0,1.773293,64,5,346
6186,1987,1,9,0,2080,1,12,0,1.9946099999999998,81,1,346
6395,1980,1,7,0,2695,0,9,0,1.3287309999999999,49,8,347
6395,1981,1,8,0,1785,1,9,0,1.595333,64,6,347
6395,1982,1,9,0,2000,1,9,0,1.762514,81,5,347
6395,1983,1,10,0,2176,1,9,0,1.8521400000000001,100,7,347
6395,1984,1,11,0,2080,1,9,0,1.920579,121,5,347
6395,1985,1,12,0,2080,1,9,0,1.966632,144,6,347
6395,1986,1,13,0,2080,1,9,0,1.9910169999999998,169,6,347
6395,1987,1,14,0,2080,1,9,0,1.973557,196,6,347
6430,1980,1,5,0,1885,0,11,0,1.258758,25,6,348
6430,1981,1,6,0,2015,0,11,1,1.418043,36,6,348
6430,1982,1,7,0,2080,0,11,1,1.179678,49,6,348
6430,1983,1,8,0,1280,0,11,1,1.7208139999999998,64,6,348
6430,1984,1,9,0,1640,0,11,1,1.450214,81,9,348
6430,1985,1,10,0,2080,0,11,1,1.440539,100,7,348
6430,1986,1,11,0,2080,0,11,1,1.420472,121,6,348
6430,1987,1,12,0,2080,0,11,1,1.7069279999999998,144,6,348
6446,1980,0,2,0,2080,1,11,1,1.630321,4,5,349
6446,1981,0,3,0,2540,1,11,1,1.6419740000000003,9,5,349
6446,1982,0,4,0,2080,1,11,1,1.6496810000000002,16,1,349
6446,1983,0,5,0,2080,1,11,1,1.7128310000000002,25,1,349
6446,1984,0,6,0,2080,1,11,0,1.95448,36,1,349
6446,1985,0,7,0,2080,0,11,1,1.966632,49,1,349
6446,1986,0,8,0,2080,1,11,0,2.169708,64,1,349
6446,1987,0,9,0,2080,1,11,1,2.074653,81,1,349
6463,1980,0,7,0,1295,0,5,0,1.22871,49,5,350
6463,1981,0,8,0,1488,0,5,0,1.5427469999999999,64,7,350
6463,1982,0,9,0,1955,0,5,0,0.820061,81,7,350
6463,1983,0,10,0,2660,1,5,0,0.6527733,100,5,350
6463,1984,0,11,0,1680,1,5,0,0.9152912,121,5,350
6463,1985,0,12,0,1430,1,5,0,1.278432,144,5,350
6463,1986,0,13,0,1504,1,5,0,1.259204,169,5,350
6463,1987,0,14,0,2216,1,5,0,1.5864340000000001,196,5,350
6558,1980,0,2,0,1880,0,15,1,2.19095,4,2,351
6558,1981,0,3,0,2080,0,15,0,2.020018,9,3,351
6558,1982,0,4,0,2040,1,15,0,1.8640720000000002,16,3,351
6558,1983,0,5,0,2080,1,15,0,1.89726,25,4,351
6558,1984,0,6,0,2080,1,15,0,2.001,36,4,351
6558,1985,0,7,0,2080,1,15,0,2.094466,49,1,351
6558,1986,0,8,0,2080,1,15,0,2.151359,64,1,351
6558,1987,0,9,0,2080,1,15,0,2.148761,81,2,351
6559,1980,0,2,0,3271,0,15,0,1.471382,4,4,352
6559,1981,0,3,0,2260,1,15,0,1.4038389999999998,9,5,352
6559,1982,0,4,0,2200,1,15,0,1.402902,16,1,352
6559,1983,0,5,0,2080,1,15,0,1.893411,25,1,352
6559,1984,0,6,0,2080,1,15,0,1.999636,36,4,352
6559,1985,0,7,0,2080,1,15,0,2.086434,49,1,352
6559,1986,0,8,0,2080,1,15,0,2.151359,64,6,352
6559,1987,0,9,0,2080,1,15,0,2.112393,81,4,352
6561,1980,0,2,0,2361,0,15,0,1.7912860000000002,4,1,353
6561,1981,0,3,0,2370,0,15,0,2.005009,9,4,353
6561,1982,0,4,0,2340,0,15,0,2.083546,16,1,353
6561,1983,0,5,0,2290,0,15,0,2.1888419999999997,25,1,353
6561,1984,0,6,0,2340,1,15,0,2.226162,36,2,353
6561,1985,0,7,0,2250,1,15,0,2.293535,49,2,353
6561,1986,0,8,0,2570,1,15,0,2.281571,64,2,353
6561,1987,0,9,0,2470,1,15,0,2.494854,81,1,353
6574,1980,1,4,0,1880,0,12,1,1.4018709999999999,16,6,354
6574,1981,1,5,0,2080,0,12,1,1.2417129999999998,25,6,354
6574,1982,1,6,0,2000,0,12,1,1.218898,36,6,354
6574,1983,1,7,0,2080,0,12,1,1.4377280000000001,49,6,354
6574,1984,1,8,0,1960,0,12,1,1.271966,64,6,354
6574,1985,1,9,0,2080,0,12,1,0.8215002,81,6,354
6574,1986,1,10,0,2000,0,12,1,1.292638,100,6,354
6574,1987,1,11,0,2000,1,12,1,1.253672,121,5,354
6648,1980,1,2,0,2252,0,12,1,2.3618,4,6,355
6648,1981,1,3,0,2188,0,12,0,1.969398,9,5,355
6648,1982,1,4,0,2080,0,12,1,2.117947,16,6,355
6648,1983,1,5,0,2080,0,12,1,2.088315,25,6,355
6648,1984,1,6,0,1235,0,12,1,2.522297,36,5,355
6648,1985,1,7,0,2690,0,12,0,1.662939,49,6,355
6648,1986,1,8,0,2236,0,12,0,1.918696,64,6,355
6648,1987,1,9,0,2125,0,12,1,1.503203,81,6,355
6813,1980,1,3,0,2080,0,12,1,1.342639,9,9,356
6813,1981,1,4,0,2080,0,12,0,1.3470739999999999,16,9,356
6813,1982,1,5,0,2080,0,12,0,1.46736,25,9,356
6813,1983,1,6,0,2080,0,12,1,1.4377280000000001,36,9,356
6813,1984,1,7,0,2080,0,12,1,1.474907,49,9,356
6813,1985,1,8,0,2080,0,12,1,1.440539,64,9,356
6813,1986,1,9,0,2080,0,12,1,1.5635729999999999,81,9,356
6813,1987,1,10,0,2080,0,12,1,1.6497700000000002,100,9,356
6824,1980,0,4,1,2080,1,12,1,1.041834,16,4,357
6824,1981,0,5,1,2080,1,12,1,1.683546,25,6,357
6824,1982,0,6,1,2080,1,12,1,1.46736,36,7,357
6824,1983,0,7,1,2080,1,12,1,1.517771,49,6,357
6824,1984,0,8,1,2080,1,12,1,1.549015,64,7,357
6824,1985,0,9,1,2080,1,12,1,1.8200290000000001,81,7,357
6824,1986,0,10,1,2080,1,12,1,1.8512549999999999,100,6,357
6824,1987,0,11,1,2080,0,12,1,1.8610790000000001,121,7,357
6888,1980,0,7,1,3510,0,10,0,0.9247514000000001,49,9,358
6888,1981,0,8,1,3273,0,10,1,0.9890447,64,9,358
6888,1982,0,9,1,3120,0,10,0,0.7742127,81,9,358
6888,1983,0,10,1,2300,0,10,0,1.049505,100,9,358
6888,1984,0,11,1,2120,0,10,0,1.529967,121,9,358
6888,1985,0,12,1,2080,1,10,0,1.7088029999999998,144,9,358
6888,1986,0,13,1,2000,1,10,0,1.727957,169,9,358
6888,1987,0,14,1,1976,1,10,0,1.701063,196,9,358
6942,1980,0,3,1,2623,0,10,1,1.311359,9,9,359
6942,1981,0,4,1,3348,0,10,0,1.276543,16,4,359
6942,1982,0,5,1,2336,0,10,0,1.8621130000000001,25,4,359
6942,1983,0,6,1,2140,0,10,0,1.757597,36,4,359
6942,1984,0,7,1,2066,0,10,0,1.720072,49,4,359
6942,1985,0,8,1,2080,0,10,0,1.7659619999999998,64,2,359
6942,1986,0,9,1,2120,0,10,0,1.927517,81,2,359
6942,1987,0,10,1,2080,1,10,0,1.9520509999999998,100,2,359
6954,1980,0,2,1,2203,1,13,0,1.8605509999999998,4,6,360
6954,1981,0,3,1,1928,1,13,0,2.048897,9,6,360
6954,1982,0,4,1,2060,1,13,0,1.992835,16,7,360
6954,1983,0,5,1,2240,1,13,0,1.8744459999999998,25,6,360
6954,1984,0,6,1,3778,1,13,0,1.203503,36,6,360
6954,1985,0,7,1,2140,1,13,0,1.6197409999999999,49,2,360
6954,1986,0,8,1,2080,1,13,0,2.074398,64,2,360
6954,1987,0,9,1,2380,1,13,0,1.772866,81,2,360
6955,1980,0,3,1,4002,0,11,1,1.1923489999999999,9,9,361
6955,1981,0,4,1,2509,0,11,0,2.241362,16,9,361
6955,1982,0,5,1,3204,0,11,0,2.3116209999999997,25,6,361
6955,1983,0,6,1,3206,0,11,1,1.8160020000000001,36,6,361
6955,1984,0,7,1,4106,0,11,0,1.533093,49,5,361
6955,1985,0,8,1,2984,0,11,0,1.846898,64,6,361
6955,1986,0,9,1,3760,0,11,0,1.9770439999999998,81,6,361
6955,1987,0,10,1,3704,1,11,0,1.765872,100,1,361
6964,1980,1,5,0,1040,0,8,1,1.379507,25,4,362
6964,1981,1,6,0,1080,0,8,0,1.779337,36,4,362
6964,1982,1,7,0,2165,0,8,0,1.223149,49,5,362
6964,1983,1,8,0,2080,0,8,0,1.255406,64,5,362
6964,1984,1,9,0,2000,0,8,0,1.544433,81,5,362
6964,1985,1,10,0,2520,0,8,0,1.3010950000000001,100,5,362
6964,1986,1,11,0,2080,1,8,0,1.5635729999999999,121,5,362
6964,1987,1,12,0,2000,1,8,1,1.800216,144,5,362
6987,1980,0,2,0,2255,0,15,0,2.46583,4,2,363
6987,1981,0,3,0,2520,0,15,0,2.541477,9,2,363
6987,1982,0,4,0,2130,1,15,0,3.085834,16,2,363
6987,1983,0,5,0,2080,1,15,0,3.2294869999999998,25,2,363
6987,1984,0,6,0,3155,1,15,0,2.6204709999999998,36,2,363
6987,1985,0,7,0,2290,1,15,0,2.6914290000000003,49,1,363
6987,1986,0,8,0,1955,1,15,0,2.60638,64,3,363
6987,1987,0,9,0,1975,1,15,0,2.235652,81,3,363
7025,1980,0,4,1,1918,0,12,1,1.7114060000000002,16,7,364
7025,1981,0,5,1,1960,0,12,1,1.9374189999999998,25,6,364
7025,1982,0,6,1,2080,0,12,1,2.026976,36,6,364
7025,1983,0,7,1,2080,1,12,1,2.2486580000000003,49,7,364
7025,1984,0,8,1,2296,1,12,1,2.069254,64,6,364
7025,1985,0,9,1,2144,1,12,1,2.279272,81,6,364
7025,1986,0,10,1,2080,1,12,1,2.151359,100,6,364
7025,1987,0,11,1,2192,1,12,1,2.165307,121,6,364
7043,1980,0,2,0,2066,0,12,0,1.349393,4,1,365
7043,1981,0,3,0,2080,1,12,0,1.683546,9,6,365
7043,1982,0,4,0,2080,1,12,0,1.6905029999999999,16,6,365
7043,1983,0,5,0,2080,1,12,0,1.7622240000000002,25,6,365
7043,1984,0,6,0,2080,1,12,0,1.772159,36,6,365
7043,1985,0,7,0,2080,1,12,0,1.952073,49,6,365
7043,1986,0,8,0,2080,1,12,0,1.946565,64,6,365
7043,1987,0,9,0,2080,1,12,0,1.7069279999999998,81,6,365
7060,1980,0,2,0,2080,0,12,0,1.918003,4,7,366
7060,1981,0,3,0,2080,0,12,1,1.609438,9,7,366
7060,1982,0,4,0,2080,0,12,1,1.6215110000000001,16,6,366
7060,1983,0,5,0,2080,0,12,1,1.6608720000000001,25,6,366
7060,1984,0,6,0,2080,0,12,0,1.6825459999999999,36,6,366
7060,1985,0,7,0,2080,0,12,1,1.7088029999999998,49,6,366
7060,1986,0,8,0,2080,0,12,1,1.7458939999999998,64,7,366
7060,1987,0,9,0,2080,0,12,1,1.760996,81,6,366
7087,1980,1,2,0,1353,0,11,0,0.5567871,4,9,367
7087,1981,1,3,0,1316,0,11,0,1.028316,9,9,367
7087,1982,1,4,0,1920,0,11,0,1.008406,16,9,367
7087,1983,1,5,0,2550,0,11,1,0.9463205,25,9,367
7087,1984,1,6,0,2032,0,11,1,1.195068,36,6,367
7087,1985,1,7,0,1780,0,11,1,1.110786,49,6,367
7087,1986,1,8,0,1946,0,11,0,1.224699,64,6,367
7087,1987,1,9,0,2412,0,11,0,1.066363,81,2,367
7238,1980,0,8,1,2080,0,6,1,1.342639,64,6,368
7238,1981,0,9,1,1395,0,6,0,1.389872,81,3,368
7238,1982,0,10,1,1540,1,6,0,1.4802629999999999,100,6,368
7238,1983,0,11,1,2040,1,6,0,1.370135,121,6,368
7238,1984,0,12,1,2285,1,6,0,1.1185450000000001,144,1,368
7238,1985,0,13,1,2165,1,6,0,1.400487,169,1,368
7238,1986,0,14,1,1360,1,6,0,1.111386,196,1,368
7238,1987,0,15,1,2080,1,6,0,1.9075990000000003,225,3,368
7279,1980,1,4,0,2040,0,12,1,1.328156,16,6,369
7279,1981,1,5,0,2080,0,12,1,1.3470739999999999,25,4,369
7279,1982,1,6,0,2080,0,12,1,1.380348,36,6,369
7279,1983,1,7,0,2080,0,12,1,1.350717,49,7,369
7279,1984,1,8,0,2080,0,12,1,1.435686,64,7,369
7279,1985,1,9,0,2080,0,12,1,1.58364,81,6,369
7279,1986,1,10,0,2080,0,12,1,1.253418,100,7,369
7279,1987,1,11,0,2080,0,12,1,1.589145,121,4,369
7342,1980,0,5,0,2496,0,12,0,1.376056,25,5,370
7342,1981,0,6,0,2032,0,12,0,1.390224,36,5,370
7342,1982,0,7,0,1640,0,12,0,1.4393280000000002,49,5,370
7342,1983,0,8,0,1760,0,12,0,1.604782,64,5,370
7342,1984,0,9,0,2080,0,12,0,1.490175,81,5,370
7342,1985,0,10,0,2080,0,12,0,1.440539,100,5,370
7342,1986,0,11,0,1560,0,12,0,1.222646,121,5,370
7342,1987,0,12,0,2265,0,12,0,1.2962989999999999,144,5,370
7343,1980,0,1,0,1489,0,15,0,1.35148,1,9,371
7343,1981,0,2,0,2327,0,15,1,1.417183,4,1,371
7343,1982,0,3,0,2430,0,15,0,1.5995190000000001,9,4,371
7343,1983,0,4,0,2778,1,15,0,1.6838830000000002,16,4,371
7343,1984,0,5,0,2602,1,15,0,1.681777,25,4,371
7343,1985,0,6,0,2770,1,15,1,1.6801529999999998,36,6,371
7343,1986,0,7,0,2315,1,15,1,1.967356,49,5,371
7343,1987,0,8,0,2485,1,15,1,1.934489,64,5,371
7411,1980,1,2,0,2240,0,12,1,1.1507479999999999,4,6,372
7411,1981,1,3,0,2596,0,12,1,1.4423219999999999,9,7,372
7411,1982,1,4,0,1584,0,12,1,0.8907529000000001,16,6,372
7411,1983,1,5,0,2080,0,12,0,1.150268,25,9,372
7411,1984,1,6,0,1960,0,12,0,1.220673,36,9,372
7411,1985,1,7,0,3616,0,12,0,0.8875389000000001,49,9,372
7411,1986,1,8,0,2264,1,12,1,1.409814,64,1,372
7411,1987,1,9,0,2080,1,12,1,1.589145,81,5,372
7424,1980,0,1,1,2145,0,11,0,1.2893940000000002,1,7,373
7424,1981,0,2,1,2155,0,11,0,1.4084139999999998,4,4,373
7424,1982,0,3,1,1420,0,11,1,1.6667490000000003,9,7,373
7424,1983,0,4,1,1288,0,11,1,2.172939,16,4,373
7424,1984,0,5,1,2056,0,11,1,1.89208,25,4,373
7424,1985,0,6,1,1788,1,11,1,2.4608470000000002,36,6,373
7424,1986,0,7,1,2340,0,11,1,2.4013009999999997,49,6,373
7424,1987,0,8,1,2376,0,11,1,2.404368,64,6,373
7429,1980,0,6,0,1400,1,8,0,1.9392049999999998,36,6,374
7429,1981,0,7,0,2165,0,8,1,1.307421,49,6,374
7429,1982,0,8,0,2180,0,8,0,1.420403,64,6,374
7429,1983,0,9,0,2930,0,8,0,0.5560970000000001,81,6,374
7429,1984,0,10,0,2490,0,8,0,1.404191,100,6,374
7429,1985,0,11,0,2600,0,8,0,1.7434889999999998,121,5,374
7429,1986,0,12,0,3020,0,8,0,1.478366,144,6,374
7429,1987,0,13,0,3246,0,8,0,1.462543,169,6,374
7454,1980,1,2,0,1723,0,15,0,1.3812790000000001,4,3,375
7454,1981,1,3,0,2205,0,15,0,1.660278,9,1,375
7454,1982,1,4,0,2235,0,15,0,1.8283509999999998,16,1,375
7454,1983,1,5,0,2358,0,15,0,1.980111,25,5,375
7454,1984,1,6,0,2116,0,15,0,2.1539669999999997,36,1,375
7454,1985,1,7,0,2296,0,15,0,2.090976,49,1,375
7454,1986,1,8,0,2530,0,15,0,2.125407,64,1,375
7454,1987,1,9,0,2080,0,15,0,2.169963,81,5,375
7472,1980,0,3,1,2612,0,10,1,1.315561,9,6,376
7472,1981,0,4,1,2636,1,10,0,1.372543,16,4,376
7472,1982,0,5,1,2220,1,10,0,1.4822629999999999,25,5,376
7472,1983,0,6,1,2080,1,10,0,1.591879,36,5,376
7472,1984,0,7,1,2080,1,10,0,1.6825459999999999,49,5,376
7472,1985,0,8,1,3942,1,10,1,1.414324,64,5,376
7472,1986,0,9,1,2384,1,10,0,1.937986,81,5,376
7472,1987,0,10,1,2080,1,10,1,2.035432,100,5,376
7474,1980,1,2,0,2620,0,12,0,1.3394110000000001,4,7,377
7474,1981,1,3,0,2080,0,12,1,1.9348599999999998,9,5,377
7474,1982,1,4,0,3136,0,12,1,1.2109299999999998,16,7,377
7474,1983,1,5,0,4872,0,12,1,0.9348981,25,7,377
7474,1984,1,6,0,2818,1,12,1,1.6508209999999999,36,6,377
7474,1985,1,7,0,2235,1,12,1,1.799449,49,7,377
7474,1986,1,8,0,2080,1,12,1,1.900045,64,5,377
7474,1987,1,9,0,2080,1,12,1,1.9520509999999998,81,5,377
